Temperature,DNI,DHI,GHI,Pressure,Wind Speed,Datetime
20.2,622,137,418,1020,2.8,2018-01-20 09:30:00
21.5,720,157,580,1020,2.4,2018-01-20 10:30:00
22.3,768,168,686,1019,2.3,2018-01-20 11:30:00
22.8,787,172,727,1018,2.4,2018-01-20 12:30:00
23.0,791,160,697,1017,2.6,2018-01-20 13:30:00
23.0,745,151,595,1017,2.9,2018-01-20 14:30:00
22.6,651,134,434,1017,3.1,2018-01-20 15:30:00
21.7,467,102,236,1017,2.7,2018-01-20 16:30:00
20.5,104,37,46,1018,2.1,2018-01-20 17:30:00
19.9,0,0,0,1018,1.8,2018-01-20 18:30:00
19.8,0,0,0,1019,1.5,2018-01-20 19:30:00
19.8,0,0,0,1019,1.5,2018-01-20 20:30:00
19.7,0,0,0,1018,1.7,2018-01-20 21:30:00
19.5,0,0,0,1018,2.2,2018-01-20 22:30:00
19.2,0,0,0,1018,2.9,2018-01-20 23:30:00
18.9,0,0,0,1018,3.4,2018-01-21 00:30:00
18.8,0,0,0,1017,4.0,2018-01-21 01:30:00
18.7,0,0,0,1017,4.5,2018-01-21 02:30:00
18.6,0,0,0,1017,5.1,2018-01-21 03:30:00
18.6,0,0,0,1018,5.7,2018-01-21 04:30:00
18.6,0,0,0,1019,6.2,2018-01-21 05:30:00
18.7,0,0,0,1019,6.5,2018-01-21 06:30:00
19.2,0,8,8,1020,7.0,2018-01-21 07:30:00
19.8,167,145,191,1021,7.5,2018-01-21 08:30:00
20.3,88,296,336,1021,7.7,2018-01-21 09:30:00
20.5,119,379,449,1020,7.7,2018-01-21 10:30:00
20.7,91,428,490,1019,7.8,2018-01-21 11:30:00
20.7,570,278,682,1018,7.9,2018-01-21 12:30:00
20.6,368,362,613,1018,7.9,2018-01-21 13:30:00
20.4,116,423,493,1017,7.8,2018-01-21 14:30:00
20.1,311,241,386,1017,7.6,2018-01-21 15:30:00
19.7,174,153,204,1018,7.0,2018-01-21 16:30:00
19.2,7,27,28,1018,6.4,2018-01-21 17:30:00
18.8,0,0,0,1019,6.0,2018-01-21 18:30:00
18.6,0,0,0,1019,5.6,2018-01-21 19:30:00
18.3,0,0,0,1020,5.2,2018-01-21 20:30:00
18.2,0,0,0,1019,4.9,2018-01-21 21:30:00
18.0,0,0,0,1019,4.6,2018-01-21 22:30:00
17.9,0,0,0,1019,4.3,2018-01-21 23:30:00
17.8,0,0,0,1018,4.1,2018-01-22 00:30:00
17.8,0,0,0,1018,3.9,2018-01-22 01:30:00
17.8,0,0,0,1018,3.8,2018-01-22 02:30:00
17.8,0,0,0,1018,3.7,2018-01-22 03:30:00
18.0,0,0,0,1018,3.5,2018-01-22 04:30:00
18.2,0,0,0,1019,3.2,2018-01-22 05:30:00
18.6,0,0,0,1019,2.8,2018-01-22 06:30:00
19.6,13,25,26,1020,2.4,2018-01-22 07:30:00
20.9,294,125,207,1020,2.5,2018-01-22 08:30:00
21.8,512,173,405,1020,2.6,2018-01-22 09:30:00
22.3,557,226,556,1020,2.6,2018-01-22 10:30:00
22.7,627,237,664,1019,2.7,2018-01-22 11:30:00
22.8,657,238,705,1018,3.1,2018-01-22 12:30:00
22.8,638,235,672,1017,3.5,2018-01-22 13:30:00
22.5,591,215,571,1017,3.9,2018-01-22 14:30:00
22.0,494,184,415,1017,4.1,2018-01-22 15:30:00
21.1,310,131,223,1017,4.0,2018-01-22 16:30:00
20.1,34,36,39,1018,3.5,2018-01-22 17:30:00
19.5,0,0,0,1018,3.0,2018-01-22 18:30:00
19.2,0,0,0,1018,2.6,2018-01-22 19:30:00
19.0,0,0,0,1019,2.2,2018-01-22 20:30:00
18.9,0,0,0,1018,2.0,2018-01-22 21:30:00
18.8,0,0,0,1018,2.0,2018-01-22 22:30:00
18.7,0,0,0,1018,2.0,2018-01-22 23:30:00
18.6,0,0,0,1018,2.1,2018-01-23 00:30:00
18.6,0,0,0,1017,2.1,2018-01-23 01:30:00
18.6,0,0,0,1017,2.0,2018-01-23 02:30:00
18.5,0,0,0,1017,1.9,2018-01-23 03:30:00
18.3,0,0,0,1017,1.8,2018-01-23 04:30:00
17.9,0,0,0,1017,1.8,2018-01-23 05:30:00
17.6,0,0,0,1018,1.9,2018-01-23 06:30:00
18.0,63,31,36,1018,2.1,2018-01-23 07:30:00
19.1,433,103,224,1019,2.2,2018-01-23 08:30:00
20.6,628,139,426,1019,2.0,2018-01-23 09:30:00
22.0,728,159,592,1018,1.8,2018-01-23 10:30:00
22.8,777,169,700,1017,1.9,2018-01-23 11:30:00
23.2,792,172,737,1017,2.2,2018-01-23 12:30:00
23.2,295,393,596,1016,2.7,2018-01-23 13:30:00
22.9,745,153,603,1016,3.3,2018-01-23 14:30:00
22.2,643,138,441,1016,3.9,2018-01-23 15:30:00
21.1,448,107,240,1016,4.1,2018-01-23 16:30:00
20.0,90,39,47,1016,3.7,2018-01-23 17:30:00
19.3,0,0,0,1017,3.2,2018-01-23 18:30:00
18.9,0,0,0,1017,2.9,2018-01-23 19:30:00
18.7,0,0,0,1017,2.6,2018-01-23 20:30:00
18.7,0,0,0,1017,2.2,2018-01-23 21:30:00
18.8,0,0,0,1017,1.9,2018-01-23 22:30:00
18.8,0,0,0,1016,1.8,2018-01-23 23:30:00
18.6,0,0,0,1016,1.9,2018-01-24 00:30:00
18.2,0,0,0,1016,2.1,2018-01-24 01:30:00
17.9,0,0,0,1016,2.2,2018-01-24 02:30:00
17.6,0,0,0,1016,2.4,2018-01-24 03:30:00
17.4,0,0,0,1016,2.4,2018-01-24 04:30:00
17.3,0,0,0,1017,2.3,2018-01-24 05:30:00
17.2,0,0,0,1017,2.2,2018-01-24 06:30:00
17.7,10,24,25,1018,2.3,2018-01-24 07:30:00
18.8,233,136,201,1018,2.6,2018-01-24 08:30:00
20.0,418,200,392,1019,2.9,2018-01-24 09:30:00
21.0,517,241,549,1018,3.3,2018-01-24 10:30:00
21.5,578,259,655,1018,3.6,2018-01-24 11:30:00
21.8,602,263,694,1017,3.8,2018-01-24 12:30:00
21.9,591,256,664,1016,3.7,2018-01-24 13:30:00
21.9,539,237,566,1016,3.5,2018-01-24 14:30:00
21.6,441,204,413,1016,3.2,2018-01-24 15:30:00
20.8,264,144,223,1016,2.6,2018-01-24 16:30:00
19.8,0,26,26,1016,2.2,2018-01-24 17:30:00
19.3,0,0,0,1017,2.0,2018-01-24 18:30:00
19.1,0,0,0,1017,1.9,2018-01-24 19:30:00
19.0,0,0,0,1017,1.9,2018-01-24 20:30:00
18.9,0,0,0,1017,1.8,2018-01-24 21:30:00
18.7,0,0,0,1017,1.7,2018-01-24 22:30:00
18.6,0,0,0,1016,1.6,2018-01-24 23:30:00
18.5,0,0,0,1016,1.5,2018-01-25 00:30:00
18.4,0,0,0,1016,1.5,2018-01-25 01:30:00
18.2,0,0,0,1016,1.4,2018-01-25 02:30:00
18.2,0,0,0,1016,1.3,2018-01-25 03:30:00
18.1,0,0,0,1016,1.1,2018-01-25 04:30:00
18.0,0,0,0,1016,0.9,2018-01-25 05:30:00
17.8,0,0,0,1017,0.9,2018-01-25 06:30:00
18.1,19,27,29,1018,1.2,2018-01-25 07:30:00
19.0,75,175,197,1018,1.4,2018-01-25 08:30:00
20.1,483,181,403,1018,1.2,2018-01-25 09:30:00
21.2,596,208,565,1018,1.1,2018-01-25 10:30:00
22.1,651,224,672,1017,1.4,2018-01-25 11:30:00
22.9,666,231,710,1016,2.0,2018-01-25 12:30:00
23.2,652,225,677,1015,2.7,2018-01-25 13:30:00
23.0,587,215,574,1015,3.1,2018-01-25 14:30:00
22.6,471,192,417,1015,3.2,2018-01-25 15:30:00
21.7,276,141,224,1015,2.8,2018-01-25 16:30:00
20.6,0,37,37,1016,2.3,2018-01-25 17:30:00
20.0,0,0,0,1016,1.9,2018-01-25 18:30:00
19.7,0,0,0,1016,1.6,2018-01-25 19:30:00
19.6,0,0,0,1016,1.3,2018-01-25 20:30:00
19.5,0,0,0,1016,1.0,2018-01-25 21:30:00
19.3,0,0,0,1016,0.8,2018-01-25 22:30:00
19.1,0,0,0,1016,0.7,2018-01-25 23:30:00
18.7,0,0,0,1015,0.7,2018-01-26 00:30:00
18.4,0,0,0,1015,0.9,2018-01-26 01:30:00
18.1,0,0,0,1015,1.1,2018-01-26 02:30:00
17.8,0,0,0,1015,1.3,2018-01-26 03:30:00
17.5,0,0,0,1015,1.5,2018-01-26 04:30:00
17.3,0,0,0,1016,1.7,2018-01-26 05:30:00
17.3,0,0,0,1016,1.8,2018-01-26 06:30:00
18.1,16,26,28,1017,1.9,2018-01-26 07:30:00
19.3,4,141,142,1017,1.9,2018-01-26 08:30:00
20.6,12,218,224,1017,1.5,2018-01-26 09:30:00
22.0,31,301,320,1017,1.2,2018-01-26 10:30:00
23.0,48,355,388,1017,1.2,2018-01-26 11:30:00
23.6,71,405,456,1016,1.5,2018-01-26 12:30:00
23.9,88,415,476,1015,1.9,2018-01-26 13:30:00
23.9,129,382,461,1015,2.3,2018-01-26 14:30:00
23.7,478,190,420,1015,2.4,2018-01-26 15:30:00
22.7,307,136,230,1015,2.2,2018-01-26 16:30:00
21.5,45,42,46,1015,1.9,2018-01-26 17:30:00
20.9,0,0,0,1015,1.7,2018-01-26 18:30:00
20.7,0,0,0,1015,1.5,2018-01-26 19:30:00
20.6,0,0,0,1015,1.1,2018-01-26 20:30:00
20.5,0,0,0,1015,0.7,2018-01-26 21:30:00
20.4,0,0,0,1015,0.4,2018-01-26 22:30:00
20.2,0,0,0,1014,0.2,2018-01-26 23:30:00
20.0,0,0,0,1014,0.2,2018-01-27 00:30:00
19.8,0,0,0,1014,0.4,2018-01-27 01:30:00
19.6,0,0,0,1014,0.6,2018-01-27 02:30:00
19.3,0,0,0,1014,0.6,2018-01-27 03:30:00
19.1,0,0,0,1014,0.5,2018-01-27 04:30:00
18.8,0,0,0,1015,0.7,2018-01-27 05:30:00
18.7,0,0,0,1015,1.2,2018-01-27 06:30:00
19.2,0,32,32,1015,1.8,2018-01-27 07:30:00
20.4,318,123,214,1016,2.2,2018-01-27 08:30:00
21.9,168,283,361,1016,1.9,2018-01-27 09:30:00
23.8,617,199,571,1015,1.2,2018-01-27 10:30:00
25.1,204,420,562,1014,1.3,2018-01-27 11:30:00
25.6,219,439,597,1013,1.9,2018-01-27 12:30:00
25.7,219,423,576,1012,2.4,2018-01-27 13:30:00
25.5,236,371,517,1012,2.7,2018-01-27 14:30:00
24.9,125,299,360,1012,2.8,2018-01-27 15:30:00
23.6,351,130,238,1012,2.8,2018-01-27 16:30:00
22.1,63,44,51,1012,2.7,2018-01-27 17:30:00
21.3,0,0,0,1013,2.6,2018-01-27 18:30:00
20.9,0,0,0,1013,2.4,2018-01-27 19:30:00
20.6,0,0,0,1013,2.1,2018-01-27 20:30:00
20.4,0,0,0,1013,1.7,2018-01-27 21:30:00
20.2,0,0,0,1013,1.4,2018-01-27 22:30:00
20.0,0,0,0,1012,1.2,2018-01-27 23:30:00
19.8,0,0,0,1012,1.2,2018-01-28 00:30:00
19.6,0,0,0,1012,1.4,2018-01-28 01:30:00
19.5,0,0,0,1012,1.7,2018-01-28 02:30:00
19.5,0,0,0,1011,1.9,2018-01-28 03:30:00
19.4,0,0,0,1012,2.0,2018-01-28 04:30:00
19.4,0,0,0,1012,2.0,2018-01-28 05:30:00
19.4,0,0,0,1013,2.1,2018-01-28 06:30:00
19.9,11,25,26,1014,2.5,2018-01-28 07:30:00
21.0,230,135,201,1014,3.1,2018-01-28 08:30:00
22.1,414,198,391,1015,3.5,2018-01-28 09:30:00
23.1,539,225,552,1014,4.0,2018-01-28 10:30:00
23.6,151,433,538,1014,4.8,2018-01-28 11:30:00
23.6,146,451,558,1014,5.5,2018-01-28 12:30:00
23.4,52,385,421,1013,5.8,2018-01-28 13:30:00
22.9,69,377,419,1013,6.0,2018-01-28 14:30:00
22.3,63,303,334,1014,6.1,2018-01-28 15:30:00
21.6,7,127,129,1014,6.2,2018-01-28 16:30:00
20.9,0,39,39,1015,6.2,2018-01-28 17:30:00
20.4,0,0,0,1015,6.1,2018-01-28 18:30:00
20.1,0,0,0,1016,6.2,2018-01-28 19:30:00
19.9,0,0,0,1016,6.5,2018-01-28 20:30:00
19.8,0,0,0,1016,6.8,2018-01-28 21:30:00
19.6,0,0,0,1016,6.8,2018-01-28 22:30:00
19.3,0,0,0,1016,6.7,2018-01-28 23:30:00
19.1,0,0,0,1015,6.6,2018-01-29 00:30:00
18.9,0,0,0,1015,6.3,2018-01-29 01:30:00
18.8,0,0,0,1015,6.0,2018-01-29 02:30:00
18.7,0,0,0,1015,5.7,2018-01-29 03:30:00
18.5,0,0,0,1016,5.5,2018-01-29 04:30:00
18.3,0,0,0,1017,5.2,2018-01-29 05:30:00
18.4,0,0,0,1017,5.0,2018-01-29 06:30:00
19.1,8,44,44,1018,5.4,2018-01-29 07:30:00
19.8,114,149,182,1019,5.8,2018-01-29 08:30:00
20.2,417,205,401,1019,5.8,2018-01-29 09:30:00
20.5,374,287,515,1019,5.7,2018-01-29 10:30:00
20.7,244,405,576,1018,5.8,2018-01-29 11:30:00
20.6,387,348,631,1018,5.8,2018-01-29 12:30:00
20.6,496,305,656,1017,5.8,2018-01-29 13:30:00
20.5,371,292,524,1017,5.7,2018-01-29 14:30:00
20.3,242,259,377,1018,5.5,2018-01-29 15:30:00
19.8,91,168,197,1018,5.0,2018-01-29 16:30:00
19.1,0,17,17,1018,4.4,2018-01-29 17:30:00
18.6,0,0,0,1019,4.2,2018-01-29 18:30:00
18.4,0,0,0,1020,4.2,2018-01-29 19:30:00
18.2,0,0,0,1020,4.2,2018-01-29 20:30:00
17.9,0,0,0,1020,4.2,2018-01-29 21:30:00
17.7,0,0,0,1019,4.1,2018-01-29 22:30:00
17.5,0,0,0,1019,4.0,2018-01-29 23:30:00
17.4,0,0,0,1018,3.8,2018-01-30 00:30:00
17.3,0,0,0,1018,3.8,2018-01-30 01:30:00
17.3,0,0,0,1018,3.8,2018-01-30 02:30:00
17.3,0,0,0,1018,3.7,2018-01-30 03:30:00
17.3,0,0,0,1019,3.7,2018-01-30 04:30:00
17.5,0,0,0,1019,3.5,2018-01-30 05:30:00
17.8,0,0,0,1020,3.4,2018-01-30 06:30:00
18.8,84,35,42,1020,3.6,2018-01-30 07:30:00
19.7,108,168,200,1021,3.8,2018-01-30 08:30:00
20.3,593,148,427,1021,3.8,2018-01-30 09:30:00
20.6,213,355,486,1021,4.0,2018-01-30 10:30:00
20.9,706,196,691,1020,4.3,2018-01-30 11:30:00
21.1,713,204,728,1020,4.8,2018-01-30 12:30:00
21.1,743,180,707,1019,5.3,2018-01-30 13:30:00
20.9,260,357,521,1019,5.8,2018-01-30 14:30:00
20.5,293,244,388,1019,6.1,2018-01-30 15:30:00
20.0,3,87,88,1020,6.1,2018-01-30 16:30:00
19.5,0,5,5,1020,5.8,2018-01-30 17:30:00
19.2,0,0,0,1021,5.6,2018-01-30 18:30:00
19.2,0,0,0,1022,5.6,2018-01-30 19:30:00
19.2,0,0,0,1022,5.6,2018-01-30 20:30:00
19.1,0,0,0,1022,5.9,2018-01-30 21:30:00
19.1,0,0,0,1021,6.1,2018-01-30 22:30:00
18.9,0,0,0,1021,6.2,2018-01-30 23:30:00
18.6,0,0,0,1021,6.2,2018-01-31 00:30:00
18.4,0,0,0,1020,6.3,2018-01-31 01:30:00
18.3,0,0,0,1020,6.4,2018-01-31 02:30:00
18.3,0,0,0,1020,6.4,2018-01-31 03:30:00
18.3,0,0,0,1021,6.2,2018-01-31 04:30:00
18.3,0,0,0,1021,5.9,2018-01-31 05:30:00
18.4,0,0,0,1022,5.8,2018-01-31 06:30:00
18.9,2,33,33,1022,5.9,2018-01-31 07:30:00
19.6,27,126,134,1023,6.1,2018-01-31 08:30:00
20.1,269,239,367,1023,6.1,2018-01-31 09:30:00
20.4,402,273,520,1022,6.1,2018-01-31 10:30:00
20.7,677,184,662,1022,6.2,2018-01-31 11:30:00
20.8,917,117,795,1021,6.3,2018-01-31 12:30:00
20.8,912,114,765,1020,6.4,2018-01-31 13:30:00
20.7,874,110,661,1020,6.4,2018-01-31 14:30:00
20.3,797,100,497,1020,6.4,2018-01-31 15:30:00
19.8,66,184,205,1021,6.0,2018-01-31 16:30:00
19.1,28,61,65,1021,5.4,2018-01-31 17:30:00
18.7,0,0,0,1022,5.0,2018-01-31 18:30:00
18.5,0,0,0,1022,4.8,2018-01-31 19:30:00
18.4,0,0,0,1022,4.7,2018-01-31 20:30:00
18.3,0,0,0,1022,4.7,2018-01-31 21:30:00
18.1,0,0,0,1022,4.4,2018-01-31 22:30:00
17.9,0,0,0,1021,4.0,2018-01-31 23:30:00
17.8,0,0,0,1020,3.7,2018-02-01 00:30:00
17.7,0,0,0,1020,3.5,2018-02-01 01:30:00
17.7,0,0,0,1020,3.4,2018-02-01 02:30:00
17.8,0,0,0,1020,3.3,2018-02-01 03:30:00
17.8,0,0,0,1021,3.2,2018-02-01 04:30:00
17.8,0,0,0,1022,3.0,2018-02-01 05:30:00
18.1,0,0,0,1022,2.9,2018-02-01 06:30:00
19.0,1,39,39,1023,3.2,2018-02-01 07:30:00
20.0,537,89,247,1023,3.8,2018-02-01 08:30:00
20.5,717,113,455,1023,4.1,2018-02-01 09:30:00
20.9,808,126,625,1023,4.5,2018-02-01 10:30:00
21.1,302,382,596,1022,4.8,2018-02-01 11:30:00
21.1,876,132,782,1021,5.1,2018-02-01 12:30:00
21.1,856,136,750,1020,5.3,2018-02-01 13:30:00
21.0,817,130,648,1020,5.3,2018-02-01 14:30:00
20.7,744,114,487,1020,5.3,2018-02-01 15:30:00
20.2,595,90,284,1020,4.9,2018-02-01 16:30:00
19.5,255,45,76,1020,4.3,2018-02-01 17:30:00
19.0,0,0,0,1021,4.1,2018-02-01 18:30:00
18.9,0,0,0,1021,4.1,2018-02-01 19:30:00
18.7,0,0,0,1021,4.1,2018-02-01 20:30:00
18.5,0,0,0,1021,3.9,2018-02-01 21:30:00
18.4,0,0,0,1020,3.8,2018-02-01 22:30:00
18.4,0,0,0,1020,3.8,2018-02-01 23:30:00
18.3,0,0,0,1020,4.0,2018-02-02 00:30:00
18.1,0,0,0,1019,4.2,2018-02-02 01:30:00
17.9,0,0,0,1019,4.5,2018-02-02 02:30:00
17.8,0,0,0,1019,4.7,2018-02-02 03:30:00
17.7,0,0,0,1019,4.9,2018-02-02 04:30:00
17.6,0,0,0,1020,4.9,2018-02-02 05:30:00
17.9,0,0,0,1021,4.8,2018-02-02 06:30:00
19.1,214,35,53,1021,5.1,2018-02-02 07:30:00
20.2,615,79,262,1021,5.5,2018-02-02 08:30:00
20.9,776,100,472,1022,5.5,2018-02-02 09:30:00
21.4,861,111,646,1021,5.5,2018-02-02 10:30:00
21.7,896,120,758,1021,5.5,2018-02-02 11:30:00
21.8,902,123,796,1020,5.5,2018-02-02 12:30:00
21.7,897,122,768,1019,5.5,2018-02-02 13:30:00
21.5,859,116,665,1019,5.4,2018-02-02 14:30:00
21.2,787,103,500,1019,5.2,2018-02-02 15:30:00
20.5,649,82,295,1019,4.7,2018-02-02 16:30:00
19.7,319,42,81,1020,4.0,2018-02-02 17:30:00
19.0,0,0,0,1020,3.7,2018-02-02 18:30:00
18.7,0,0,0,1021,3.6,2018-02-02 19:30:00
18.5,0,0,0,1021,3.5,2018-02-02 20:30:00
18.2,0,0,0,1021,3.4,2018-02-02 21:30:00
18.0,0,0,0,1020,3.3,2018-02-02 22:30:00
17.8,0,0,0,1020,3.1,2018-02-02 23:30:00
17.7,0,0,0,1020,2.8,2018-02-03 00:30:00
17.7,0,0,0,1020,2.5,2018-02-03 01:30:00
17.7,0,0,0,1019,2.3,2018-02-03 02:30:00
17.8,0,0,0,1019,2.0,2018-02-03 03:30:00
18.0,0,0,0,1020,1.7,2018-02-03 04:30:00
18.2,0,0,0,1020,1.3,2018-02-03 05:30:00
18.5,0,0,0,1021,0.9,2018-02-03 06:30:00
19.2,183,36,52,1022,0.8,2018-02-03 07:30:00
20.0,578,84,257,1022,1.2,2018-02-03 08:30:00
20.7,750,107,468,1022,1.5,2018-02-03 09:30:00
21.3,849,114,643,1022,1.6,2018-02-03 10:30:00
21.8,886,122,755,1021,1.3,2018-02-03 11:30:00
22.3,895,125,795,1020,1.2,2018-02-03 12:30:00
22.6,876,127,761,1019,1.6,2018-02-03 13:30:00
22.6,834,122,657,1019,2.2,2018-02-03 14:30:00
22.4,752,112,493,1019,2.7,2018-02-03 15:30:00
21.7,549,99,280,1019,3.2,2018-02-03 16:30:00
20.7,209,48,74,1020,3.6,2018-02-03 17:30:00
20.1,0,0,0,1020,3.9,2018-02-03 18:30:00
19.7,0,0,0,1021,3.6,2018-02-03 19:30:00
19.5,0,0,0,1021,3.2,2018-02-03 20:30:00
19.2,0,0,0,1021,2.9,2018-02-03 21:30:00
19.0,0,0,0,1021,2.8,2018-02-03 22:30:00
18.9,0,0,0,1020,2.8,2018-02-03 23:30:00
18.7,0,0,0,1020,2.9,2018-02-04 00:30:00
18.6,0,0,0,1019,2.9,2018-02-04 01:30:00
18.5,0,0,0,1019,3.0,2018-02-04 02:30:00
18.5,0,0,0,1019,2.9,2018-02-04 03:30:00
18.6,0,0,0,1019,2.6,2018-02-04 04:30:00
18.8,0,0,0,1020,2.1,2018-02-04 05:30:00
18.8,0,0,0,1021,1.3,2018-02-04 06:30:00
19.1,128,38,50,1022,0.7,2018-02-04 07:30:00
20.0,510,96,250,1022,0.5,2018-02-04 08:30:00
21.2,694,123,460,1022,0.9,2018-02-04 09:30:00
22.0,774,143,629,1022,1.5,2018-02-04 10:30:00
22.4,821,152,741,1021,2.2,2018-02-04 11:30:00
22.5,832,156,783,1020,3.1,2018-02-04 12:30:00
22.4,808,161,748,1019,3.7,2018-02-04 13:30:00
22.1,768,152,647,1019,4.1,2018-02-04 14:30:00
21.6,684,136,485,1019,4.3,2018-02-04 15:30:00
20.9,520,108,281,1019,4.3,2018-02-04 16:30:00
20.0,190,52,76,1019,4.2,2018-02-04 17:30:00
19.4,0,0,0,1020,4.0,2018-02-04 18:30:00
19.2,0,0,0,1020,3.8,2018-02-04 19:30:00
19.0,0,0,0,1020,3.5,2018-02-04 20:30:00
18.9,0,0,0,1020,3.3,2018-02-04 21:30:00
18.8,0,0,0,1020,3.1,2018-02-04 22:30:00
18.7,0,0,0,1020,3.0,2018-02-04 23:30:00
18.5,0,0,0,1019,3.0,2018-02-05 00:30:00
18.3,0,0,0,1019,3.0,2018-02-05 01:30:00
18.1,0,0,0,1019,2.9,2018-02-05 02:30:00
18.1,0,0,0,1019,2.8,2018-02-05 03:30:00
18.2,0,0,0,1019,2.5,2018-02-05 04:30:00
18.3,0,0,0,1020,2.3,2018-02-05 05:30:00
18.4,0,0,0,1021,2.2,2018-02-05 06:30:00
19.1,125,39,51,1022,2.4,2018-02-05 07:30:00
20.1,486,104,252,1022,2.5,2018-02-05 08:30:00
20.8,664,137,461,1022,2.3,2018-02-05 09:30:00
21.5,756,154,630,1022,2.1,2018-02-05 10:30:00
22.0,812,160,746,1022,2.3,2018-02-05 11:30:00
22.3,829,163,789,1021,2.8,2018-02-05 12:30:00
22.3,830,155,762,1020,3.2,2018-02-05 13:30:00
22.1,787,148,659,1020,3.5,2018-02-05 14:30:00
21.7,706,132,495,1020,3.5,2018-02-05 15:30:00
20.9,556,104,292,1020,3.3,2018-02-05 16:30:00
19.8,227,52,81,1020,3.1,2018-02-05 17:30:00
19.0,0,0,0,1021,3.0,2018-02-05 18:30:00
18.6,0,0,0,1021,2.9,2018-02-05 19:30:00
18.3,0,0,0,1021,2.7,2018-02-05 20:30:00
18.0,0,0,0,1021,2.5,2018-02-05 21:30:00
18.0,0,0,0,1021,2.1,2018-02-05 22:30:00
18.0,0,0,0,1021,1.7,2018-02-05 23:30:00
18.0,0,0,0,1020,1.4,2018-02-06 00:30:00
17.9,0,0,0,1020,1.4,2018-02-06 01:30:00
17.7,0,0,0,1020,1.5,2018-02-06 02:30:00
17.5,0,0,0,1020,1.5,2018-02-06 03:30:00
17.4,0,0,0,1021,1.4,2018-02-06 04:30:00
17.3,0,0,0,1022,1.2,2018-02-06 05:30:00
17.2,0,0,0,1022,1.1,2018-02-06 06:30:00
17.6,206,37,56,1023,1.1,2018-02-06 07:30:00
18.5,576,85,262,1024,1.2,2018-02-06 08:30:00
19.6,741,110,473,1024,1.3,2018-02-06 09:30:00
20.8,826,123,646,1024,1.6,2018-02-06 10:30:00
21.9,868,129,758,1023,2.0,2018-02-06 11:30:00
22.5,884,131,802,1022,2.5,2018-02-06 12:30:00
22.5,835,147,760,1021,2.9,2018-02-06 13:30:00
22.3,801,136,658,1021,3.3,2018-02-06 14:30:00
21.8,726,121,497,1020,3.4,2018-02-06 15:30:00
20.9,574,97,292,1020,3.2,2018-02-06 16:30:00
19.6,246,50,83,1020,3.0,2018-02-06 17:30:00
18.8,0,0,0,1021,2.9,2018-02-06 18:30:00
18.5,0,0,0,1021,2.7,2018-02-06 19:30:00
18.3,0,0,0,1021,2.4,2018-02-06 20:30:00
18.3,0,0,0,1021,2.2,2018-02-06 21:30:00
18.3,0,0,0,1021,1.9,2018-02-06 22:30:00
18.4,0,0,0,1020,1.3,2018-02-06 23:30:00
18.4,0,0,0,1020,0.7,2018-02-07 00:30:00
18.2,0,0,0,1019,0.3,2018-02-07 01:30:00
17.9,0,0,0,1019,0.2,2018-02-07 02:30:00
17.5,0,0,0,1019,0.2,2018-02-07 03:30:00
17.1,0,0,0,1019,0.4,2018-02-07 04:30:00
16.8,0,0,0,1019,0.7,2018-02-07 05:30:00
16.9,0,0,0,1020,0.8,2018-02-07 06:30:00
17.6,3,47,47,1021,1.0,2018-02-07 07:30:00
18.7,133,175,216,1021,1.2,2018-02-07 08:30:00
19.9,153,260,336,1021,1.4,2018-02-07 09:30:00
20.7,403,301,557,1021,1.9,2018-02-07 10:30:00
21.1,131,426,521,1020,2.4,2018-02-07 11:30:00
21.3,795,173,779,1019,2.9,2018-02-07 12:30:00
21.6,287,378,590,1018,3.2,2018-02-07 13:30:00
21.6,277,373,554,1018,3.4,2018-02-07 14:30:00
21.3,154,309,389,1018,3.4,2018-02-07 15:30:00
20.8,30,191,202,1018,3.0,2018-02-07 16:30:00
20.1,1,39,39,1018,2.3,2018-02-07 17:30:00
19.6,0,0,0,1018,1.9,2018-02-07 18:30:00
19.3,0,0,0,1018,2.1,2018-02-07 19:30:00
19.1,0,0,0,1018,2.5,2018-02-07 20:30:00
18.9,0,0,0,1018,2.7,2018-02-07 21:30:00
18.7,0,0,0,1018,2.5,2018-02-07 22:30:00
18.7,0,0,0,1017,2.2,2018-02-07 23:30:00
18.7,0,0,0,1017,1.9,2018-02-08 00:30:00
18.6,0,0,0,1016,1.7,2018-02-08 01:30:00
18.5,0,0,0,1016,1.6,2018-02-08 02:30:00
18.2,0,0,0,1016,1.7,2018-02-08 03:30:00
17.9,0,0,0,1016,1.7,2018-02-08 04:30:00
17.6,0,0,0,1017,1.9,2018-02-08 05:30:00
17.6,0,0,0,1017,2.0,2018-02-08 06:30:00
18.3,162,40,56,1018,2.4,2018-02-08 07:30:00
19.6,1,134,134,1018,2.9,2018-02-08 08:30:00
20.9,4,200,201,1018,3.3,2018-02-08 09:30:00
21.9,46,312,342,1017,3.6,2018-02-08 10:30:00
22.6,65,375,423,1016,4.0,2018-02-08 11:30:00
22.9,837,160,802,1015,4.3,2018-02-08 12:30:00
22.9,790,176,762,1014,4.6,2018-02-08 13:30:00
22.7,749,169,662,1014,4.7,2018-02-08 14:30:00
22.2,663,151,499,1014,4.7,2018-02-08 15:30:00
21.3,505,119,294,1014,4.4,2018-02-08 16:30:00
20.2,205,57,85,1014,3.8,2018-02-08 17:30:00
